rep,seed_spawn_key,final_size,final_size_frac,peak_I,t_peak,duration,n_events,index_offspring,mean_initial_offspring
171,"10014,171",2,0.002,2,0.4027159259305348,1.4017900735815934,3,1,1.0
172,"10014,172",976,0.976,404,14.880086629118347,54.15604334747549,1951,3,3.0
173,"10014,173",984,0.984,438,12.887389709943678,54.38129302323723,1967,6,6.0
174,"10014,174",986,0.986,389,12.567389524426487,58.44310271236661,1971,1,1.0
175,"10014,175",1,0.001,1,0.0,0.3182601326802657,1,0,0.0
176,"10014,176",984,0.984,417,12.336360014750836,49.203523083097714,1967,3,3.0
177,"10014,177",1,0.001,1,0.0,0.20759981697012392,1,0,0.0
178,"10014,178",987,0.987,423,14.404554753209975,49.002051683221325,1973,2,2.0
179,"10014,179",969,0.969,411,12.34545753999168,47.66129069333536,1937,3,3.0
180,"10014,180",2,0.002,2,0.5482905624540207,3.8289338751559665,3,1,1.0
181,"10014,181",974,0.974,425,13.497111360420876,53.09569683282425,1947,2,2.0
182,"10014,182",985,0.985,438,13.184318341620997,43.55490863017775,1969,6,6.0
183,"10014,183",3,0.003,3,0.06211209155634264,0.7805290567556135,5,2,2.0
184,"10014,184",1,0.001,1,0.0,0.9609690603049478,1,0,0.0
185,"10014,185",1,0.001,1,0.0,0.17930726492722143,1,0,0.0
186,"10014,186",982,0.982,443,12.943102293940951,71.05644415201688,1963,5,5.0
187,"10014,187",981,0.981,405,13.120137682080593,48.59417842001835,1961,3,3.0
188,"10014,188",986,0.986,402,15.617747795923364,49.1023599682103,1971,3,3.0
189,"10014,189",1,0.001,1,0.0,1.1534564439807997,1,0,0.0
190,"10014,190",985,0.985,441,13.19935458202954,66.00604621802161,1969,5,5.0
191,"10014,191",987,0.987,447,14.90368078716383,51.40428570875683,1973,6,6.0
192,"10014,192",971,0.971,396,15.65259367054801,46.58022053552123,1941,1,1.0
193,"10014,193",1,0.001,1,0.0,0.16718126779758824,1,0,0.0
194,"10014,194",982,0.982,414,14.20272447761919,55.581159376989845,1963,3,3.0
195,"10014,195",974,0.974,397,14.086517934844574,47.69295230041921,1947,2,2.0
196,"10014,196",981,0.981,384,14.856862471660676,51.31305163179715,1961,1,1.0
197,"10014,197",984,0.984,409,12.666959817988879,62.27933313136972,1967,10,10.0
198,"10014,198",986,0.986,447,11.872750833756998,67.3579010016557,1971,1,1.0
199,"10014,199",1,0.001,1,0.0,0.9653703445217546,1,0,0.0
200,"10014,200",985,0.985,440,14.350509297818874,59.74654605014171,1969,9,9.0
201,"10014,201",980,0.98,389,18.11673531396688,50.956548221543606,1959,6,6.0
202,"10014,202",983,0.983,453,11.798366033290355,65.99978117350642,1965,4,4.0
203,"10014,203",977,0.977,404,12.47782220318108,39.22329571913493,1953,3,3.0
204,"10014,204",983,0.983,416,14.326719826478707,59.63674826491755,1965,6,6.0
205,"10014,205",1,0.001,1,0.0,1.1942010121205047,1,0,0.0
206,"10014,206",984,0.984,415,13.499839478647504,54.558176356276654,1967,4,4.0
207,"10014,207",972,0.972,388,16.794087081560257,52.860365349248596,1943,1,1.0
208,"10014,208",2,0.002,2,0.40181841974521965,1.706708403305349,3,1,1.0
209,"10014,209",1,0.001,1,0.0,1.8875683860151518,1,0,0.0
210,"10014,210",2,0.002,2,1.5077207828590267,2.735181697306717,3,1,1.0
211,"10014,211",981,0.981,400,14.866149360523655,51.78190915741764,1961,2,2.0
212,"10014,212",972,0.972,362,12.404110488218716,46.41233273222771,1943,4,4.0
213,"10014,213",972,0.972,384,11.835212583442601,51.94607115417804,1943,3,3.0
214,"10014,214",989,0.989,433,13.937798835689275,52.54293508375088,1977,7,7.0
215,"10014,215",970,0.97,411,14.548815029819064,47.54337492307515,1939,8,8.0
216,"10014,216",2,0.002,2,4.023434742173536,4.628006736106132,3,1,1.0
217,"10014,217",980,0.98,404,15.838351211494423,68.44759063498691,1959,6,6.0
218,"10014,218",986,0.986,413,11.305386396199541,56.64710447918874,1971,5,5.0
219,"10014,219",1,0.001,1,0.0,1.9102946042977387,1,0,0.0
220,"10014,220",976,0.976,406,12.522750461924055,48.090121052175355,1951,5,5.0
221,"10014,221",986,0.986,399,14.845892347983247,55.70690618664263,1971,9,9.0
222,"10014,222",1,0.001,1,0.0,2.359791413224449,1,0,0.0
223,"10014,223",982,0.982,401,15.267508613880471,59.370340895752186,1963,4,4.0
224,"10014,224",984,0.984,405,18.550071480787153,51.038282209805146,1967,3,3.0
225,"10014,225",1,0.001,1,0.0,0.40607795477165776,1,0,0.0
226,"10014,226",976,0.976,399,15.700983003864614,57.380697456907846,1951,1,1.0
227,"10014,227",992,0.992,444,15.936788568244713,63.45684341127803,1983,5,5.0
228,"10014,228",975,0.975,405,13.970389766421754,40.769502821293564,1949,2,2.0
229,"10014,229",984,0.984,423,14.992853484825606,45.05745142844036,1967,1,1.0
230,"10014,230",980,0.98,392,12.897207096581331,47.38885044923796,1959,7,7.0
231,"10014,231",973,0.973,412,12.927730817415435,45.00568260695699,1945,6,6.0
232,"10014,232",976,0.976,417,12.502237987281255,50.797150667058325,1951,4,4.0
233,"10014,233",979,0.979,383,12.090105671392429,51.459711310734114,1957,3,3.0
234,"10014,234",3,0.003,3,1.0033584362528847,2.637977548537839,5,1,1.0
235,"10014,235",987,0.987,455,12.649147936851065,49.08061194560258,1973,13,13.0
236,"10014,236",1,0.001,1,0.0,0.06542009769784317,1,0,0.0
237,"10014,237",990,0.99,446,12.985640067385624,50.05697182589628,1979,7,7.0
238,"10014,238",976,0.976,398,13.832653337178401,50.90210748650387,1951,3,3.0
239,"10014,239",979,0.979,405,12.651750681136345,58.34753637604751,1957,9,9.0
240,"10014,240",985,0.985,417,12.414705329691737,49.511663584442616,1969,7,7.0
241,"10014,241",985,0.985,409,14.488198267133999,55.15557102825591,1969,12,12.0
242,"10014,242",1,0.001,1,0.0,0.29917385962743065,1,0,0.0
243,"10014,243",1,0.001,1,0.0,0.27909494993374,1,0,0.0
244,"10014,244",991,0.991,404,15.124304161904485,49.47700872086637,1981,1,1.0
245,"10014,245",983,0.983,450,14.932107192490136,46.174555077211004,1965,3,3.0
246,"10014,246",1,0.001,1,0.0,0.3929524559168547,1,0,0.0
247,"10014,247",981,0.981,452,13.405589123722052,49.65802082134637,1961,6,6.0
248,"10014,248",985,0.985,422,12.258889702683867,52.25330589876546,1969,4,4.0
249,"10014,249",975,0.975,407,13.882350718722382,47.78110037706825,1949,1,1.0
250,"10014,250",983,0.983,385,13.292984921034718,47.36965397565611,1965,3,3.0
251,"10014,251",977,0.977,379,16.69319489020411,48.0585285206539,1953,4,4.0
252,"10014,252",980,0.98,396,12.967421376573224,45.741976459224716,1959,6,6.0
253,"10014,253",986,0.986,423,22.93296477741004,55.119391680701796,1971,1,1.0
254,"10014,254",989,0.989,429,15.659318004947629,49.57877620273487,1977,2,2.0
255,"10014,255",976,0.976,402,14.020892168205883,63.04455051865739,1951,5,5.0
256,"10014,256",980,0.98,429,18.20738964070941,48.249669406830726,1959,1,1.0
257,"10014,257",978,0.978,395,11.280875281902704,49.94461631502798,1955,13,13.0
258,"10014,258",981,0.981,381,17.877141829599868,63.344135615040535,1961,1,1.0
259,"10014,259",986,0.986,423,10.484128324484496,44.54148549198439,1971,2,2.0
260,"10014,260",984,0.984,423,13.789166015744584,49.39955010868127,1967,5,5.0
261,"10014,261",977,0.977,434,20.910190223416418,48.35216226052335,1953,1,1.0
262,"10014,262",979,0.979,430,12.557515125053873,51.351396236272535,1957,5,5.0
263,"10014,263",976,0.976,388,18.27144372819597,55.97372170565378,1951,1,1.0
264,"10014,264",975,0.975,421,12.639587317286262,50.14975983435177,1949,12,12.0
265,"10014,265",982,0.982,426,14.141905219248978,44.83024434646978,1963,4,4.0
266,"10014,266",1,0.001,1,0.0,1.1770568937271588,1,0,0.0
267,"10014,267",983,0.983,423,9.447269726288818,47.250563318346494,1965,7,7.0
268,"10014,268",1,0.001,1,0.0,1.4165771137704901,1,0,0.0
269,"10014,269",977,0.977,392,12.217647806240954,54.10271882739259,1953,3,3.0
270,"10014,270",972,0.972,408,12.28463384932339,42.9642336739479,1943,3,3.0
271,"10014,271",9,0.009,5,3.8804232699906205,5.547366294403835,17,2,2.0
272,"10014,272",979,0.979,437,13.243461888692703,47.984460416241056,1957,5,5.0
273,"10014,273",978,0.978,418,13.592861601603776,58.853448030488394,1955,8,8.0
274,"10014,274",990,0.99,420,11.944065524664124,44.328496048531704,1979,2,2.0
