rep,seed_spawn_key,final_size,final_size_frac,peak_I,t_peak,duration,n_events,index_offspring,mean_initial_offspring
311,"2,311",1,0.001,1,0.0,1.8520933089262124,1,0,0.0
312,"2,312",391,0.391,51,46.487414804936975,96.18458406899127,781,3,3.0
313,"2,313",1,0.001,1,0.0,0.8321668588885702,1,0,0.0
314,"2,314",1,0.001,1,0.0,0.6906116000880065,1,0,0.0
315,"2,315",1,0.001,1,0.0,0.5672779883762512,1,0,0.0
316,"2,316",337,0.337,51,45.141634771937355,116.15782909843195,673,4,4.0
317,"2,317",1,0.001,1,0.0,4.554474686040848,1,0,0.0
318,"2,318",1,0.001,1,0.0,1.6701802235239007,1,0,0.0
319,"2,319",8,0.008,4,5.401515815112699,16.18781369574819,15,2,2.0
320,"2,320",1,0.001,1,0.0,2.7101067470843487,1,0,0.0
321,"2,321",2,0.002,2,1.970845876834907,4.359465356078686,3,1,1.0
322,"2,322",1,0.001,1,0.0,1.55999579029347,1,0,0.0
323,"2,323",2,0.002,2,1.5677942323660325,6.967903792587995,3,1,1.0
324,"2,324",1,0.001,1,0.0,2.4999113489622014,1,0,0.0
325,"2,325",2,0.002,2,0.16487437482617884,4.357692515523317,3,1,1.0
326,"2,326",2,0.002,2,2.9988729190437797,9.776615159015625,3,1,1.0
327,"2,327",367,0.367,58,33.11713912388437,77.02689174933265,733,5,5.0
328,"2,328",2,0.002,2,2.7441480086883856,3.707416835354114,3,1,1.0
329,"2,329",376,0.376,43,78.4398560733953,142.12451240502446,751,3,3.0
330,"2,330",11,0.011,7,8.199282354204673,20.38820708636106,21,1,1.0
331,"2,331",2,0.002,2,0.08231014590082912,1.6198111062149825,3,1,1.0
332,"2,332",1,0.001,1,0.0,0.6321737832594678,1,0,0.0
333,"2,333",21,0.021,7,10.496275727779507,21.287660060869847,41,7,7.0
334,"2,334",340,0.34,48,63.83507070872809,96.84152162056047,679,1,1.0
335,"2,335",347,0.347,51,32.931315161705975,92.30249163546587,693,6,6.0
336,"2,336",1,0.001,1,0.0,0.1665265708842429,1,0,0.0
337,"2,337",303,0.303,31,77.94039811687087,132.79703594165375,605,3,3.0
338,"2,338",3,0.003,2,2.1865404406820304,11.40809100562173,5,2,2.0
